ANNO,PROVINCIA,GENERE,FASCIA D'ETA',COORDINATA X,COORDINATA Y,POPOLAZIONE,% POPOLAZIONE,POSIZIONE
2016,SONDRIO,F,18-39,9.879429303,46.1707552,20978,11.544642070969447,"(46.1707552, 9.879429303)"
2014,MONZA E DELLA BRIANZA,M,18-39,9.258430902,45.5823624,109780,12.725401189775168,"(45.5823624, 9.258430902)"
2016,VARESE,F,0-17,8.80650544,45.80041256,71862,8.073565594490445,"(45.80041256, 8.80650544)"
2017,MONZA E DELLA BRIANZA,M,18-39,9.258430902,45.5823624,103094,11.86544652239316,"(45.5823624, 9.258430902)"
2012,REGIONE LOMBARDIA,M,80 e +,,,182920,1.88560193656638,
2012,COMO,M,80 e +,9.039360974,45.80216962,11008,1.875953271585477,"(45.80216962, 9.039360974)"
2015,VARESE,ALL,65-79,8.80650544,45.80041256,141847,15.933675864997292,"(45.80041256, 8.80650544)"
2014,BRESCIA,ALL,0-17,10.18167955,45.51939749,228002,18.06249727678554,"(45.51939749, 10.18167955)"
2017,MONZA E DELLA BRIANZA,ALL,65-79,9.258430902,45.5823624,134390,15.467411858540913,"(45.5823624, 9.258430902)"
2012,PAVIA,F,18-39,9.14034225,45.18407925,67264,12.557078478006817,"(45.18407925, 9.14034225)"
2015,ITALIA,ALL,18-39,,,15381645,25.300584193477647,
2012,LODI,M,65-79,9.510140481,45.31535435,14412,6.443738011884164,"(45.31535435, 9.510140481)"
2016,PAVIA,F,18-39,9.14034225,45.18407925,62507,11.407927347853542,"(45.18407925, 9.14034225)"
2013,BRESCIA,F,18-39,10.18167955,45.51939749,163275,13.091408540144581,"(45.51939749, 10.18167955)"
2013,LECCO,F,80 e +,9.388156645,45.85028614,13485,3.984634704882913,"(45.85028614, 9.388156645)"
2016,CREMONA,ALL,18-39,10.0131151,45.13644491,85325,23.672193183962005,"(45.13644491, 10.0131151)"
2016,LODI,ALL,40-64,9.510140481,45.31535435,86024,37.497439116353476,"(45.31535435, 9.510140481)"
2012,MILANO,ALL,0-17,9.18951,45.46427,495150,16.312281271629875,"(45.46427, 9.18951)"
2015,LODI,F,65-79,9.510140481,45.31535435,18075,7.87320974317873,"(45.31535435, 9.510140481)"
2012,ITALIA,M,0-17,,,5135997,8.647302926361151,
2017,REGIONE LOMBARDIA,ALL,18-39,,,2382325,23.777677702914595,
2015,MANTOVA,ALL,18-39,10.77086348,45.14135331,101051,24.354392062065124,"(45.14135331, 10.77086348)"
2016,BERGAMO,M,0-17,9.63853045,45.68012929,103516,9.340087232856146,"(45.68012929, 9.63853045)"
2016,SONDRIO,ALL,ALL,9.879429303,46.1707552,181712,1.815604152093417,"(46.1707552, 9.879429303)"
2013,MANTOVA,M,18-39,10.77086348,45.14135331,53842,13.089574191352545,"(45.14135331, 10.77086348)"
2014,ITALIA,M,40-64,,,10761386,17.704695029181675,
2017,LECCO,ALL,65-79,9.388156645,45.85028614,54882,16.17802250927078,"(45.85028614, 9.388156645)"
2017,VARESE,M,80 e +,8.80650544,45.80041256,21699,2.437972097977289,"(45.80041256, 8.80650544)"
2017,LODI,ALL,0-17,9.510140481,45.31535435,38687,16.868988131055474,"(45.31535435, 9.510140481)"
2015,BERGAMO,F,65-79,9.63853045,45.68012929,83193,7.502617569686874,"(45.68012929, 9.63853045)"
2013,MANTOVA,ALL,80 e +,10.77086348,45.14135331,28621,6.958075534539973,"(45.14135331, 10.77086348)"
2014,MONZA E DELLA BRIANZA,ALL,40-64,9.258430902,45.5823624,319716,37.060615474495876,"(45.5823624, 9.258430902)"
2012,LODI,ALL,18-39,9.510140481,45.31535435,61050,27.296017598218718,"(45.31535435, 9.510140481)"
2013,BERGAMO,M,ALL,9.63853045,45.68012929,540582,49.41054528902384,"(45.68012929, 9.63853045)"
2016,LECCO,M,80 e +,9.388156645,45.85028614,7626,2.247873274891379,"(45.85028614, 9.388156645)"
2015,CREMONA,ALL,40-64,10.0131151,45.13644491,132984,36.7755316501203,"(45.13644491, 10.0131151)"
2014,COMO,F,ALL,9.039360974,45.80216962,305827,51.07246037975318,"(45.80216962, 9.039360974)"
2017,ITALIA,F,ALL,,,31143704,51.40120362548295,
2016,LECCO,F,65-79,9.388156645,45.85028614,28532,8.410217712982014,"(45.85028614, 9.388156645)"
2014,REGIONE LOMBARDIA,F,0-17,,,820078,8.222654728373893,
2013,MONZA E DELLA BRIANZA,ALL,0-17,9.258430902,45.5823624,146815,17.258464952908483,"(45.5823624, 9.258430902)"
2012,BRESCIA,M,65-79,10.18167955,45.51939749,77982,6.29864911253357,"(45.51939749, 10.18167955)"
2013,COMO,M,0-17,9.039360974,45.80216962,51757,8.735299677301757,"(45.80216962, 9.039360974)"
2014,CREMONA,F,18-39,10.0131151,45.13644491,43946,12.135052369104852,"(45.13644491, 10.0131151)"
2014,MILANO,M,0-17,9.18951,45.46427,274567,8.644566743698405,"(45.46427, 9.18951)"
2016,ITALIA,F,40-64,,,11312397,18.647151164917304,
2016,SONDRIO,ALL,0-17,9.879429303,46.1707552,29561,16.268050541516246,"(46.1707552, 9.879429303)"
2015,LECCO,F,0-17,9.388156645,45.85028614,28495,8.374699853931363,"(45.85028614, 9.388156645)"
2014,SONDRIO,M,65-79,9.879429303,46.1707552,12948,7.095572117492328,"(46.1707552, 9.879429303)"
2014,BERGAMO,F,18-39,9.63853045,45.68012929,141546,12.781358103953167,"(45.68012929, 9.63853045)"
2017,MILANO,M,40-64,9.18951,45.46427,585905,18.205979054757613,"(45.46427, 9.18951)"
2013,MILANO,ALL,80 e +,9.18951,45.46427,191744,6.235408930425618,"(45.46427, 9.18951)"
2016,MANTOVA,ALL,80 e +,10.77086348,45.14135331,30415,7.366761289322496,"(45.14135331, 10.77086348)"
2015,PAVIA,M,0-17,9.14034225,45.18407925,42583,7.760395974646542,"(45.18407925, 9.14034225)"
2012,LODI,F,18-39,9.510140481,45.31535435,30081,13.449492307485949,"(45.31535435, 9.510140481)"
2016,BRESCIA,F,65-79,10.18167955,45.51939749,98747,7.811613750440034,"(45.51939749, 10.18167955)"
2013,REGIONE LOMBARDIA,F,18-39,,,1232072,12.579190925542585,
2017,CREMONA,F,0-17,10.0131151,45.13644491,27163,7.558126592985853,"(45.13644491, 10.0131151)"
2015,MANTOVA,M,40-64,10.77086348,45.14135331,76070,18.333698866525754,"(45.14135331, 10.77086348)"
2014,LODI,F,65-79,9.510140481,45.31535435,17809,7.774072166298531,"(45.31535435, 9.510140481)"
2015,PAVIA,M,ALL,9.14034225,45.18407925,266468,48.561566694974864,"(45.18407925, 9.14034225)"
2015,SONDRIO,F,ALL,9.879429303,46.1707552,93074,51.115407005480925,"(46.1707552, 9.879429303)"
2017,SONDRIO,M,ALL,9.879429303,46.1707552,88922,49.00984914874034,"(46.1707552, 9.879429303)"
2012,PAVIA,M,80 e +,9.14034225,45.18407925,12067,2.252709710901942,"(45.18407925, 9.14034225)"
2016,COMO,M,80 e +,9.039360974,45.80216962,13330,2.222948567006974,"(45.80216962, 9.039360974)"
2014,PAVIA,ALL,40-64,9.14034225,45.18407925,204338,37.265787141226205,"(45.18407925, 9.14034225)"
2014,LECCO,ALL,80 e +,9.388156645,45.85028614,20887,6.128562793781946,"(45.85028614, 9.388156645)"
2013,CREMONA,M,65-79,10.0131151,45.13644491,25784,7.126352912562325,"(45.13644491, 10.0131151)"
2016,PAVIA,ALL,ALL,9.14034225,45.18407925,547926,5.474689182001946,"(45.18407925, 9.14034225)"
2013,LODI,M,40-64,9.510140481,45.31535435,41922,18.5661520474052,"(45.31535435, 9.510140481)"
2017,MANTOVA,M,ALL,10.77086348,45.14135331,202255,49.018443566564066,"(45.14135331, 10.77086348)"
2014,BERGAMO,ALL,65-79,9.63853045,45.68012929,153288,13.841640322148088,"(45.68012929, 9.63853045)"
2012,MANTOVA,F,0-17,10.77086348,45.14135331,32238,7.89785073997947,"(45.14135331, 10.77086348)"
2016,MANTOVA,ALL,65-79,10.77086348,45.14135331,64775,15.689033783194628,"(45.14135331, 10.77086348)"
2017,ITALIA,ALL,80 e +,,,4132654,6.820749059510282,
2012,LECCO,M,0-17,9.388156645,45.85028614,29655,8.822558140226759,"(45.85028614, 9.388156645)"
2017,MANTOVA,F,0-17,10.77086348,45.14135331,32101,7.779985943142435,"(45.14135331, 10.77086348)"
2015,MILANO,F,65-79,9.18951,45.46427,277889,8.692655994619662,"(45.46427, 9.18951)"
2014,VARESE,M,40-64,8.80650544,45.80041256,160292,18.050961883880237,"(45.80041256, 8.80650544)"
2016,MILANO,ALL,0-17,9.18951,45.46427,529011,16.487751787512515,"(45.46427, 9.18951)"
2012,ITALIA,ALL,0-17,,,9997772,16.832907626833034,
2014,SONDRIO,F,80 e +,9.879429303,46.1707552,7942,4.352257781674704,"(46.1707552, 9.879429303)"
2012,MONZA E DELLA BRIANZA,F,40-64,9.258430902,45.5823624,155184,18.46641550386859,"(45.5823624, 9.258430902)"
2017,LODI,F,18-39,9.510140481,45.31535435,27362,11.930861871996791,"(45.31535435, 9.510140481)"
2017,VARESE,F,65-79,8.80650544,45.80041256,77752,8.735757710582522,"(45.80041256, 8.80650544)"
2012,MANTOVA,ALL,ALL,10.77086348,45.14135331,408187,4.207731235956817,"(45.14135331, 10.77086348)"
2016,MONZA E DELLA BRIANZA,F,80 e +,9.258430902,45.5823624,33735,3.895154697740152,"(45.5823624, 9.258430902)"
2013,PAVIA,F,ALL,9.14034225,45.18407925,278715,51.65511732512431,"(45.18407925, 9.14034225)"
2017,BERGAMO,M,18-39,9.63853045,45.68012929,137733,12.409127397779866,"(45.68012929, 9.63853045)"
2013,LECCO,M,ALL,9.388156645,45.85028614,166123,49.08709462953387,"(45.85028614, 9.388156645)"
2013,SONDRIO,ALL,80 e +,9.879429303,46.1707552,11252,6.213107602939797,"(46.1707552, 9.879429303)"
2016,BERGAMO,ALL,0-17,9.63853045,45.68012929,201212,18.155044942786148,"(45.68012929, 9.63853045)"
2014,ITALIA,ALL,ALL,,,60782668,100,
2015,BERGAMO,M,40-64,9.63853045,45.68012929,207815,18.74143822490447,"(45.68012929, 9.63853045)"
2015,BRESCIA,M,80 e +,10.18167955,45.51939749,23975,1.895141560553231,"(45.51939749, 10.18167955)"
2016,CREMONA,M,ALL,10.0131151,45.13644491,176835,49.060325598428605,"(45.13644491, 10.0131151)"
2017,ITALIA,M,18-39,,,7527634,12.4240022333923,
2017,REGIONE LOMBARDIA,F,40-64,,,1872586,18.690038671881474,
2016,CREMONA,M,0-17,10.0131151,45.13644491,29698,8.239282662494036,"(45.13644491, 10.0131151)"
2013,CREMONA,M,ALL,10.0131151,45.13644491,177085,48.943926680154334,"(45.13644491, 10.0131151)"
2016,COMO,M,65-79,9.039360974,45.80216962,43446,7.245178052677044,"(45.80216962, 9.039360974)"
2013,PAVIA,ALL,80 e +,9.14034225,45.18407925,39013,7.23040056044732,"(45.18407925, 9.14034225)"
2017,SONDRIO,ALL,ALL,9.879429303,46.1707552,181437,1.810899230534757,"(46.1707552, 9.879429303)"
2016,PAVIA,ALL,80 e +,9.14034225,45.18407925,42241,7.709252709307461,"(45.18407925, 9.14034225)"
2017,BERGAMO,M,ALL,9.63853045,45.68012929,549853,49.539296516096016,"(45.68012929, 9.63853045)"
2014,MILANO,ALL,65-79,9.18951,45.46427,508825,16.020030350924696,"(45.46427, 9.18951)"
2017,VARESE,ALL,18-39,8.80650544,45.80041256,206870,23.242697262941228,"(45.80041256, 8.80650544)"
2017,CREMONA,M,ALL,10.0131151,45.13644491,176295,49.05422551671174,"(45.13644491, 10.0131151)"
2016,MANTOVA,M,0-17,10.77086348,45.14135331,35049,8.489153918443668,"(45.14135331, 10.77086348)"
2017,LODI,F,40-64,9.510140481,45.31535435,42760,18.64496943376152,"(45.31535435, 9.510140481)"
2015,BERGAMO,F,18-39,9.63853045,45.68012929,138448,12.485694677292662,"(45.68012929, 9.63853045)"
2014,PAVIA,M,18-39,9.14034225,45.18407925,67624,12.33280931416712,"(45.18407925, 9.14034225)"
2016,PAVIA,M,65-79,9.14034225,45.18407925,40972,7.477652091705814,"(45.18407925, 9.14034225)"
2015,MONZA E DELLA BRIANZA,F,65-79,9.258430902,45.5823624,70812,8.190553080942031,"(45.5823624, 9.258430902)"
2016,BERGAMO,ALL,ALL,9.63853045,45.68012929,1108298,11.073734539033362,"(45.68012929, 9.63853045)"
2015,BRESCIA,F,0-17,10.18167955,45.51939749,110190,8.710141754217332,"(45.51939749, 10.18167955)"
2012,MONZA E DELLA BRIANZA,ALL,18-39,9.258430902,45.5823624,220490,26.23762729693773,"(45.5823624, 9.258430902)"
2015,MILANO,F,80 e +,9.18951,45.46427,134741,4.214838159736614,"(45.46427, 9.18951)"
2015,COMO,M,ALL,9.039360974,45.80216962,293530,48.92941382385544,"(45.80216962, 9.039360974)"
2014,BRESCIA,ALL,80 e +,10.18167955,45.51939749,70919,5.618258806380442,"(45.51939749, 10.18167955)"
2014,MONZA E DELLA BRIANZA,M,40-64,9.258430902,45.5823624,159057,18.437457979978763,"(45.5823624, 9.258430902)"
2017,ITALIA,ALL,0-17,,,9910710,16.357155936978792,
2012,COMO,F,40-64,9.039360974,45.80216962,106925,18.221866239487387,"(45.80216962, 9.039360974)"
2017,REGIONE LOMBARDIA,M,18-39,,,1214796,12.124721758278085,
2013,PAVIA,F,65-79,9.14034225,45.18407925,47053,8.72047875248578,"(45.18407925, 9.14034225)"
2013,MILANO,M,0-17,9.18951,45.46427,260799,8.481039373571381,"(45.46427, 9.18951)"
2014,BERGAMO,M,40-64,9.63853045,45.68012929,205783,18.58184770114164,"(45.68012929, 9.63853045)"
2013,ITALIA,ALL,18-39,,,15660560,26.23858664389431,
2012,ITALIA,M,80 e +,,,1269441,2.137314502742666,
2016,MANTOVA,M,18-39,10.77086348,45.14135331,50105,12.135840026352248,"(45.14135331, 10.77086348)"
2012,REGIONE LOMBARDIA,ALL,0-17,,,1640990,16.915886299398995,
2017,SONDRIO,M,80 e +,9.879429303,46.1707552,4301,2.370519794749693,"(46.1707552, 9.879429303)"
2016,LODI,M,80 e +,9.510140481,45.31535435,4462,1.944963886091895,"(45.31535435, 9.510140481)"
2012,COMO,ALL,18-39,9.039360974,45.80216962,154443,26.31975391746692,"(45.80216962, 9.039360974)"
2015,BRESCIA,F,ALL,10.18167955,45.51939749,642419,50.78101965334917,"(45.51939749, 10.18167955)"
2017,LECCO,F,ALL,9.388156645,45.85028614,172263,50.77939381790954,"(45.85028614, 9.388156645)"
2013,COMO,ALL,80 e +,9.039360974,45.80216962,35389,5.972786681608901,"(45.80216962, 9.039360974)"
2015,REGIONE LOMBARDIA,F,65-79,,,829556,8.293391278180756,
2013,BRESCIA,ALL,40-64,10.18167955,45.51939749,446031,35.76281759344191,"(45.51939749, 10.18167955)"
2014,COMO,M,65-79,9.039360974,45.80216962,41917,7.000050099363738,"(45.80216962, 9.039360974)"
2013,COMO,F,0-17,9.039360974,45.80216962,48731,8.224585825580924,"(45.80216962, 9.039360974)"
2013,MILANO,F,80 e +,9.18951,45.46427,127267,4.138652517671881,"(45.46427, 9.18951)"
2012,BERGAMO,ALL,0-17,9.63853045,45.68012929,200643,18.460285769489094,"(45.68012929, 9.63853045)"
2012,LODI,ALL,ALL,9.510140481,45.31535435,223659,2.305553485296851,"(45.31535435, 9.510140481)"
2014,MILANO,M,ALL,9.18951,45.46427,1533531,48.28224470905301,"(45.46427, 9.18951)"
2014,PAVIA,ALL,65-79,9.14034225,45.18407925,87508,15.959119210104939,"(45.18407925, 9.14034225)"
2013,REGIONE LOMBARDIA,ALL,65-79,,,1484002,15.15134220393536,
2014,MANTOVA,F,18-39,10.77086348,45.14135331,50711,12.215191245510626,"(45.14135331, 10.77086348)"
2015,VARESE,M,ALL,8.80650544,45.80041256,432704,48.6056475039147,"(45.80041256, 8.80650544)"
2013,ITALIA,M,80 e +,,,1314944,2.203131438203293,
2014,CREMONA,F,ALL,10.0131151,45.13644491,184674,50.995054412507834,"(45.13644491, 10.0131151)"
2012,ITALIA,F,80 e +,,,2386844,4.018647811898558,
2013,BERGAMO,F,0-17,9.63853045,45.68012929,98790,9.029652798470288,"(45.68012929, 9.63853045)"
2014,BRESCIA,M,18-39,10.18167955,45.51939749,167388,13.260608653286276,"(45.51939749, 10.18167955)"
2013,BRESCIA,F,65-79,10.18167955,45.51939749,93641,7.508146299847978,"(45.51939749, 10.18167955)"
2014,PAVIA,F,80 e +,9.14034225,45.18407925,27302,4.979154736415928,"(45.18407925, 9.14034225)"
2012,LECCO,M,80 e +,9.388156645,45.85028614,6275,1.866853897485177,"(45.85028614, 9.388156645)"
2013,VARESE,F,ALL,8.80650544,45.80041256,451429,51.47657817916439,"(45.80041256, 8.80650544)"
2016,COMO,ALL,18-39,9.039360974,45.80216962,143817,23.983330387189948,"(45.80216962, 9.039360974)"
2016,BERGAMO,F,18-39,9.63853045,45.68012929,135337,12.211246433720895,"(45.68012929, 9.63853045)"
2013,LODI,F,0-17,9.510140481,45.31535435,18811,8.3308975278789,"(45.31535435, 9.510140481)"
2014,LECCO,ALL,0-17,9.388156645,45.85028614,58572,17.18591372420147,"(45.85028614, 9.388156645)"
2016,LECCO,M,ALL,9.388156645,45.85028614,166897,49.195293202143525,"(45.85028614, 9.388156645)"
2013,MONZA E DELLA BRIANZA,M,65-79,9.258430902,45.5823624,57984,6.81616205312431,"(45.5823624, 9.258430902)"
2017,BRESCIA,F,65-79,10.18167955,45.51939749,99828,7.906053641545983,"(45.51939749, 10.18167955)"
2017,COMO,M,18-39,9.039360974,45.80216962,72125,12.017027941151968,"(45.80216962, 9.039360974)"
2013,REGIONE LOMBARDIA,F,65-79,,,806948,8.238766045316133,
2015,LECCO,M,40-64,9.388156645,45.85028614,63397,18.63242135952576,"(45.85028614, 9.388156645)"
2017,MILANO,ALL,65-79,9.18951,45.46427,504203,15.667231474976237,"(45.46427, 9.18951)"
2012,VARESE,F,40-64,8.80650544,45.80041256,158712,18.214829215891953,"(45.80041256, 8.80650544)"
2014,CREMONA,F,0-17,10.0131151,45.13644491,27806,7.678224779850942,"(45.13644491, 10.0131151)"
2015,CREMONA,M,40-64,10.0131151,45.13644491,67338,18.621719532092587,"(45.13644491, 10.0131151)"
2016,MANTOVA,F,ALL,10.77086348,45.14135331,210794,51.05602759235397,"(45.14135331, 10.77086348)"
2012,SONDRIO,F,ALL,9.879429303,46.1707552,92462,51.15010566146289,"(46.1707552, 9.879429303)"
2016,COMO,F,40-64,9.039360974,45.80216962,111990,18.675769693856793,"(45.80216962, 9.039360974)"
2017,CREMONA,ALL,65-79,10.0131151,45.13644491,58923,16.395372132625464,"(45.13644491, 10.0131151)"
2016,MONZA E DELLA BRIANZA,F,0-17,9.258430902,45.5823624,72166,8.332525090176844,"(45.5823624, 9.258430902)"
2017,PAVIA,F,80 e +,9.14034225,45.18407925,28605,5.227034761014599,"(45.18407925, 9.14034225)"
2016,MILANO,F,40-64,9.18951,45.46427,603838,18.819894225012305,"(45.46427, 9.18951)"
2015,PAVIA,F,0-17,9.14034225,45.18407925,40179,7.322287059749747,"(45.18407925, 9.14034225)"
2015,LODI,ALL,80 e +,9.510140481,45.31535435,13071,5.69353939436178,"(45.31535435, 9.510140481)"
2016,MONZA E DELLA BRIANZA,F,ALL,9.258430902,45.5823624,442560,51.099441619442175,"(45.5823624, 9.258430902)"
2016,BRESCIA,M,80 e +,10.18167955,45.51939749,24978,1.975943454064338,"(45.51939749, 10.18167955)"
2014,BRESCIA,F,ALL,10.18167955,45.51939749,640484,50.73964485322369,"(45.51939749, 10.18167955)"
2017,BRESCIA,M,40-64,10.18167955,45.51939749,236716,18.74713901723163,"(45.51939749, 10.18167955)"
2012,LODI,M,0-17,9.510140481,45.31535435,19544,8.738302505152934,"(45.31535435, 9.510140481)"
2017,MANTOVA,F,80 e +,10.77086348,45.14135331,20156,4.88500036353942,"(45.14135331, 10.77086348)"
2017,MONZA E DELLA BRIANZA,M,40-64,9.258430902,45.5823624,163742,18.845635482857404,"(45.5823624, 9.258430902)"
2014,CREMONA,M,18-39,10.0131151,45.13644491,46038,12.712727915369982,"(45.13644491, 10.0131151)"
2015,SONDRIO,F,0-17,9.879429303,46.1707552,14448,7.9347121689751,"(46.1707552, 9.879429303)"
2017,BRESCIA,ALL,40-64,10.18167955,45.51939749,468159,37.07667354622477,"(45.51939749, 10.18167955)"
2013,SONDRIO,ALL,0-17,9.879429303,46.1707552,30307,16.734860657864946,"(46.1707552, 9.879429303)"
2017,LECCO,M,18-39,9.388156645,45.85028614,40401,11.909337986900052,"(45.85028614, 9.388156645)"
2012,MILANO,ALL,ALL,9.18951,45.46427,3035443,31.29038486298306,"(45.46427, 9.18951)"
2014,MILANO,F,ALL,9.18951,45.46427,1642649,51.71775529094699,"(45.46427, 9.18951)"
2016,REGIONE LOMBARDIA,ALL,ALL,,,10008349,100,
2017,SONDRIO,ALL,18-39,9.879429303,46.1707552,42255,23.289075546884042,"(46.1707552, 9.879429303)"
2014,ITALIA,ALL,65-79,,,9137516,15.03309463151568,
2015,CREMONA,F,0-17,10.0131151,45.13644491,27619,7.637786565637013,"(45.13644491, 10.0131151)"
2016,SONDRIO,ALL,80 e +,9.879429303,46.1707552,12384,6.815180065158052,"(46.1707552, 9.879429303)"
2013,BERGAMO,ALL,ALL,9.63853045,45.68012929,1094062,11.170138419167852,"(45.68012929, 9.63853045)"
2017,VARESE,ALL,ALL,8.80650544,45.80041256,890043,8.883404067763724,"(45.80041256, 8.80650544)"
2017,PAVIA,ALL,65-79,9.14034225,45.18407925,88998,16.26273867018973,"(45.18407925, 9.14034225)"
2016,LECCO,ALL,ALL,9.388156645,45.85028614,339254,3.389709931178459,"(45.85028614, 9.388156645)"
2012,LECCO,ALL,40-64,9.388156645,45.85028614,121883,36.26099658759933,"(45.85028614, 9.388156645)"
2017,CREMONA,F,80 e +,10.0131151,45.13644491,17536,4.879406101483633,"(45.13644491, 10.0131151)"
2015,LODI,F,ALL,9.510140481,45.31535435,116543,50.764452730250554,"(45.31535435, 9.510140481)"
2014,LODI,F,ALL,9.510140481,45.31535435,116303,50.76915689578404,"(45.31535435, 9.510140481)"
2014,LECCO,M,40-64,9.388156645,45.85028614,63027,18.49307833598385,"(45.85028614, 9.388156645)"
2016,MONZA E DELLA BRIANZA,ALL,ALL,9.258430902,45.5823624,866076,8.653535163492,"(45.5823624, 9.258430902)"
2017,LECCO,F,0-17,9.388156645,45.85028614,27966,8.243769860687777,"(45.85028614, 9.388156645)"
2016,ITALIA,M,65-79,,,4307573,7.100525634391749,
2013,MONZA E DELLA BRIANZA,F,18-39,9.258430902,45.5823624,107902,12.684145934330493,"(45.5823624, 9.258430902)"
2012,BRESCIA,ALL,80 e +,10.18167955,45.51939749,66475,5.369222381519697,"(45.51939749, 10.18167955)"
2015,MILANO,ALL,40-64,9.18951,45.46427,1172822,36.68708797009533,"(45.46427, 9.18951)"
2012,PAVIA,ALL,40-64,9.14034225,45.18407925,196413,36.66706492478522,"(45.18407925, 9.14034225)"
2015,ITALIA,M,ALL,,,29501590,48.52585413565703,
2015,BERGAMO,ALL,ALL,9.63853045,45.68012929,1108853,11.085631107465398,"(45.68012929, 9.63853045)"
2014,CREMONA,ALL,80 e +,10.0131151,45.13644491,24849,6.861691992897794,"(45.13644491, 10.0131151)"
2014,MANTOVA,M,40-64,10.77086348,45.14135331,75333,18.14610246491002,"(45.14135331, 10.77086348)"
2013,MILANO,F,0-17,9.18951,45.46427,244570,7.953281261026126,"(45.46427, 9.18951)"
2016,REGIONE LOMBARDIA,F,ALL,,,5121806,51.175333713882274,
2016,VARESE,F,18-39,8.80650544,45.80041256,104112,11.69679470615331,"(45.80041256, 8.80650544)"
2013,REGIONE LOMBARDIA,M,40-64,,,1772623,18.098100724639533,
2013,CREMONA,F,80 e +,10.0131151,45.13644491,16731,4.624224735497993,"(45.13644491, 10.0131151)"
2013,BERGAMO,ALL,0-17,9.63853045,45.68012929,202553,18.51385022055423,"(45.68012929, 9.63853045)"
2015,VARESE,ALL,80 e +,8.80650544,45.80041256,57805,6.493236609700372,"(45.80041256, 8.80650544)"
2015,MONZA E DELLA BRIANZA,ALL,18-39,9.258430902,45.5823624,210783,24.38046305795916,"(45.5823624, 9.258430902)"
2013,PAVIA,F,0-17,9.14034225,45.18407925,39656,7.349569749188705,"(45.18407925, 9.14034225)"
2012,MILANO,M,18-39,9.18951,45.46427,386462,12.731650701396799,"(45.46427, 9.18951)"
2015,COMO,F,80 e +,9.039360974,45.80216962,25124,4.187996432768522,"(45.80216962, 9.039360974)"
2013,LODI,F,ALL,9.510140481,45.31535435,114873,50.87423272128186,"(45.31535435, 9.510140481)"
2012,BRESCIA,M,18-39,10.18167955,45.51939749,172074,13.898511802596772,"(45.51939749, 10.18167955)"
2012,MANTOVA,M,80 e +,10.77086348,45.14135331,9107,2.231085262391992,"(45.14135331, 10.77086348)"
2012,BRESCIA,F,ALL,10.18167955,45.51939749,630077,50.891666498394684,"(45.51939749, 10.18167955)"
2015,REGIONE LOMBARDIA,M,ALL,,,4881615,48.80338791406047,
2016,REGIONE LOMBARDIA,M,40-64,,,1851991,18.504460625823498,
2014,ITALIA,F,80 e +,,,2509515,4.128668718523511,
2016,CREMONA,ALL,80 e +,10.0131151,45.13644491,25937,7.195847343831496,"(45.13644491, 10.0131151)"
2014,REGIONE LOMBARDIA,ALL,40-64,,,3660578,36.70342211384948,
2014,REGIONE LOMBARDIA,F,80 e +,,,405183,4.062637835433604,
2014,VARESE,ALL,65-79,8.80650544,45.80041256,139708,15.732936034693811,"(45.80041256, 8.80650544)"
2016,BRESCIA,ALL,40-64,10.18167955,45.51939749,464886,36.77590073609392,"(45.51939749, 10.18167955)"
2017,SONDRIO,F,40-64,9.879429303,46.1707552,34341,18.92723093966501,"(46.1707552, 9.879429303)"
2013,LECCO,F,18-39,9.388156645,45.85028614,41855,12.367585137031838,"(45.85028614, 9.388156645)"
2012,MANTOVA,ALL,40-64,10.77086348,45.14135331,145131,35.555027475152315,"(45.14135331, 10.77086348)"
2012,LECCO,F,65-79,9.388156645,45.85028614,26651,7.928848322211544,"(45.85028614, 9.388156645)"
2012,ITALIA,ALL,ALL,,,59394207,100,
2015,BERGAMO,ALL,40-64,9.63853045,45.68012929,408193,36.81218340032448,"(45.68012929, 9.63853045)"
2015,VARESE,M,18-39,8.80650544,45.80041256,109453,12.29485730717991,"(45.80041256, 8.80650544)"
2015,ITALIA,M,0-17,,,5196921,8.548184365674286,
2015,PAVIA,F,80 e +,9.14034225,45.18407925,27943,5.092378289917299,"(45.18407925, 9.14034225)"
2013,ITALIA,M,40-64,,,10469937,17.541923732651632,
2013,SONDRIO,F,40-64,9.879429303,46.1707552,33449,18.469804142439855,"(46.1707552, 9.879429303)"
2014,LODI,F,0-17,9.510140481,45.31535435,18913,8.255995669672869,"(45.31535435, 9.510140481)"
2013,MANTOVA,F,40-64,10.77086348,45.14135331,73315,17.823671703113035,"(45.14135331, 10.77086348)"
2012,BERGAMO,F,40-64,9.63853045,45.68012929,192117,17.67584576176062,"(45.68012929, 9.63853045)"
2013,VARESE,ALL,65-79,8.80650544,45.80041256,136049,15.513706440430578,"(45.80041256, 8.80650544)"
2016,CREMONA,F,65-79,10.0131151,45.13644491,31039,8.611323811743295,"(45.13644491, 10.0131151)"
2015,MANTOVA,ALL,ALL,10.77086348,45.14135331,414919,4.148105270471772,"(45.14135331, 10.77086348)"
2014,PAVIA,F,18-39,9.14034225,45.18407925,65716,11.984841134653472,"(45.18407925, 9.14034225)"
2013,BERGAMO,M,40-64,9.63853045,45.68012929,201354,18.404258625196743,"(45.68012929, 9.63853045)"
2017,MILANO,F,ALL,9.18951,45.46427,1660589,51.59991560502281,"(45.46427, 9.18951)"
