lago,punto,codice_comune,zero_idrometrico,altezza,unit_di_misura_altezza,zero_idrometrico_unit_di_misura,periodo,anno,zero_idrometrico_unit_di_misura_testuale
LAGO D'IDRO,,,,368.02,m,mslm,2020-11-20,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.93,m,mslm,2020-11-21,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.83,m,mslm,2020-11-22,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.72,m,mslm,2020-11-23,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.66,m,mslm,2020-11-24,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.69,m,mslm,2020-11-25,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.74,m,mslm,2020-11-26,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.74,m,mslm,2020-11-27,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.72,m,mslm,2020-11-28,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.68,m,mslm,2020-11-29,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.65,m,mslm,2020-11-30,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.72,m,mslm,2020-12-01,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.81,m,mslm,2020-12-02,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.79,m,mslm,2020-12-03,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.79,m,mslm,2020-12-04,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.86,m,mslm,2020-12-05,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.17,m,mslm,2020-12-06,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.24,m,mslm,2020-12-07,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.21,m,mslm,2020-12-08,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.16,m,mslm,2020-12-09,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.14,m,mslm,2020-12-10,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.13,m,mslm,2020-12-11,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.08,m,mslm,2020-12-12,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.01,m,mslm,2020-12-13,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.98,m,mslm,2020-12-14,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.97,m,mslm,2020-12-15,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.99,m,mslm,2020-12-16,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.02,m,mslm,2020-12-17,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.04,m,mslm,2020-12-18,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.93,m,mslm,2020-12-19,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.82,m,mslm,2020-12-20,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.82,m,mslm,2020-12-21,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.86,m,mslm,2020-12-22,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.89,m,mslm,2020-12-23,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.92,m,mslm,2020-12-24,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.93,m,mslm,2020-12-25,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.98,m,mslm,2020-12-26,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.97,m,mslm,2020-12-27,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.04,m,mslm,2020-12-28,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.02,m,mslm,2020-12-29,2020,metri sul livello del mare
LAGO D'IDRO,,,,368.02,m,mslm,2020-12-30,2020,metri sul livello del mare
LAGO D'IDRO,,,,367.98,m,mslm,2020-12-31,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-01-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-01-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-01-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-01-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-01-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-01-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-01-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-01-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-01-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2020-01-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2020-01-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-01-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-01-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-01-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-01-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-01-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-01-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-01-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-01-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-01-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-01-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-01-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-01-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-01-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-01-30,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-01-31,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-02-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-02-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-02-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-02-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-02-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-02-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-02-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-02-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-02-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-02-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-02-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-02-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-02-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-02-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-02-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-02-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-02-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-02-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-02-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-03-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-03-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-03-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-03-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-03-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-03-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-03-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-03-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-03-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-03-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-03-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-03-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-03-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-03-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-03-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-03-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-03-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-03-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-03-30,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-03-31,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-04-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-04-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-04-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-04-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-04-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-04-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-04-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2020-04-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-04-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-04-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-04-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-04-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2020-04-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2020-04-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.14,cm,mslm,2020-04-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.14,cm,mslm,2020-04-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-04-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-04-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2020-04-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2020-04-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2020-04-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.11,cm,mslm,2020-04-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.11,cm,mslm,2020-04-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.1,cm,mslm,2020-04-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.1,cm,mslm,2020-04-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-04-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-04-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-04-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.1,cm,mslm,2020-04-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.11,cm,mslm,2020-04-30,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.1,cm,mslm,2020-05-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-05-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.08,cm,mslm,2020-05-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.08,cm,mslm,2020-05-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.08,cm,mslm,2020-05-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.07,cm,mslm,2020-05-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.06,cm,mslm,2020-05-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.06,cm,mslm,2020-05-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.05,cm,mslm,2020-05-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.05,cm,mslm,2020-05-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-05-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-05-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.09,cm,mslm,2020-05-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2020-05-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-05-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2020-05-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.16,cm,mslm,2020-05-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2020-05-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-05-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-05-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-05-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-05-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-05-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-05-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-05-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-05-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-05-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-05-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-05-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-05-30,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-05-31,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2020-06-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2020-06-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2020-06-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-06-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-06-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.22,cm,mslm,2020-06-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.25,cm,mslm,2020-06-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-06-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-06-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-06-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-06-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-06-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-06-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.31,cm,mslm,2020-06-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.32,cm,mslm,2020-06-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.33,cm,mslm,2020-06-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.33,cm,mslm,2020-06-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.32,cm,mslm,2020-06-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.34,cm,mslm,2020-06-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.32,cm,mslm,2020-06-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-06-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-06-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-06-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-06-24,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-06-25,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-06-26,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-06-27,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-06-28,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-06-29,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.27,cm,mslm,2020-06-30,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.29,cm,mslm,2020-07-01,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.32,cm,mslm,2020-07-02,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.3,cm,mslm,2020-07-03,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.28,cm,mslm,2020-07-04,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-07-05,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-07-06,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.24,cm,mslm,2020-07-07,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-07-08,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.23,cm,mslm,2020-07-09,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-07-10,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.26,cm,mslm,2020-07-11,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.21,cm,mslm,2020-07-12,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.2,cm,mslm,2020-07-13,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.19,cm,mslm,2020-07-14,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-07-15,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.18,cm,mslm,2020-07-16,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.17,cm,mslm,2020-07-17,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.15,cm,mslm,2020-07-18,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-07-19,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-07-20,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-07-21,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.13,cm,mslm,2020-07-22,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.11,cm,mslm,2020-07-23,2020,metri sul livello del mare
LAGO DI GARDA,MANERBA,017102,64.03,1.12,cm,mslm,2020-07-24,2020,metri sul livello del mare
